GROUPCODE	QQNUM	CAPTURE_TIME	IP	IPAREAID	CONTENT	_QUERY_MATCHTERMS	DotIP	Position
807677486	1636696967	20200927203738	1885357863	440000	不能搜的，只可以看看，一页一页的翻	807677486	112.96.71.39	中国广东省广州市
807677486	3057398879	20200926164607	1885446537	441900	@一个机器人 搜索熟女	807677486	112.97.161.137	中国广东省东莞市
807677486	3230566004	20200923095140	1885447788	441900	搜索快手	807677486	112.97.166.108	中国广东省东莞市
807677486	3057398879	20200926164844	1885450633	441900	@一个机器人 搜索明星	807677486	112.97.177.137	中国广东省东莞市
807677486	3057398879	20200926164929	1885450633	441900	@一个机器人 搜索明星	807677486	112.97.177.137	中国广东省东莞市
807677486	1900475227	20201003050601	1896843458	450000	6 86eA1B8ad97ebe7b974798      50PqbRMFybxTtNt2h5BAD9646B339E225F4EFA94ACC8E7AABE.jpgA	807677486	113.15.136.194	中国广西壮族自治区南宁市
807677486	2928807481	20201021105230	1896878564	450902	6 86eA1B971277f079338bb8      50BphFnbtwBJveqHMk9FF343584853E6322E8C9F4BE22FE0A1.jpgA	807677486	113.16.17.228	中国广西壮族自治区玉林市
807677486	2928807481	20201021105243	1896878564	450902	给无码	807677486	113.16.17.228	中国广西壮族自治区玉林市
807677486	2928807481	20201021110854	1896878564	450902	[闪照]请使用新版手机QQ查看闪照。	807677486	113.16.17.228	中国广西壮族自治区玉林市
807677486	2928807481	20201021110902	1896878564	450902	无码	807677486	113.16.17.228	中国广西壮族自治区玉林市
807677486	2928807481	20201021112222	1896878564	450902	6 86eA1B99840d5479338bb8      50BphFnbtwBJveqHMk9CF9C1E1AE2E95C17367C05BBD330E34.jpgA	807677486	113.16.17.228	中国广西壮族自治区玉林市
807677486	2928807481	20201021112232	1896878564	450902	这才叫有码	807677486	113.16.17.228	中国广西壮族自治区玉林市
807677486	2928807481	20201001130622	1896878981	450902	6 86eA1B90c0e5733afa8838      50Yd45hhGpRbfECjkVDB665510DA5434B0C3042ED1368E1026.jpgA	807677486	113.16.19.133	中国广西壮族自治区玉林市
807677486	2928807481	20201001130624	1896878981	450902	6 86eA1B8c98a0c879338bb8      50Yd45hhGpRbfECjkV5032677EC1ACF4EFBD4CB681C1D35A27.jpgA	807677486	113.16.19.133	中国广西壮族自治区玉林市
807677486	2928807481	20201003165617	1896878981	450902	6 86eA1Ba32af0fb3afa8838      50XPzXp7cBtBiDV8KfC12CFAF148C8155DD0C64240954C0333.jpgA	807677486	113.16.19.133	中国广西壮族自治区玉林市
807677486	2928807481	20201004074537	1896878981	450902	6 86eA1Ba5584ffba3b15c79      50G879bh5tknic43Tq31BE176092F98DB259441BAD5A0A05A2.jpgA	807677486	113.16.19.133	中国广西壮族自治区玉林市
807677486	2928807481	20201004074545	1896878981	450902	[闪照]请使用新版手机QQ查看闪照。	807677486	113.16.19.133	中国广西壮族自治区玉林市
807677486	2928807481	20201004074659	1896878981	450902	好吧我撤了	807677486	113.16.19.133	中国广西壮族自治区玉林市
807677486	3304158107	20200923225031	1899607896	420000	。。	807677486	113.57.183.88	中国湖北省武汉市
807677486	3304158107	20200923225040	1899607896	420000	。。	807677486	113.57.183.88	中国湖北省武汉市
807677486	1701271868	20201011135827	1900058737	445224	搜索酒吧	807677486	113.64.152.113	中国广东省揭阳市惠来县
807677486	1701271868	20201008191326	1902379747	445224	搜婚礼	807677486	113.100.2.227	中国广东省揭阳市惠来县
807677486	1701271868	20201008233807	1902379747	445224	搜乱伦	807677486	113.100.2.227	中国广东省揭阳市惠来县
807677486	3154742543	20201006103242	1902469836	440823	搜索火影	807677486	113.101.98.204	中国广东省湛江市遂溪县
807677486	3154742543	20201006103642	1902469836	440823	搜索sm	807677486	113.101.98.204	中国广东省湛江市遂溪县
807677486	3154742543	20201006105409	1902469836	440823	搜索斗罗大陆	807677486	113.101.98.204	中国广东省湛江市遂溪县
807677486	3605614665	20200930171909	1903063153	440882	6 86eA1Bbb31c9dca3b15c79      50cpv6qHXP62xnAthQBCFC8B8A83D951FA62A0FA02FCB3C6DB.jpgA	807677486	113.110.112.113	中国广东省湛江市雷州市
807677486	3605614665	20200930182514	1903063153	440882	6 86eA1Bab729ef3b4a31926      50cpv6qHXP62xnAthQ42BA60477F512AB86E62A0C5F9E5193E.jpgA	807677486	113.110.112.113	中国广东省湛江市雷州市
807677486	3605614665	20201004113804	1903063454	440882	6 86eA1B9b141a323afa8838      50dStHm5NAQKM6tQYs98C649BEA1A9FD281405032B4BA87652.gifA	807677486	113.110.113.158	中国广东省湛江市雷州市
807677486	1822714691	20201006172010	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/832wBTe7?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006173239	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/4BK4Nop?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006173718	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/H87Jf4?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006175344	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/63Spxk34?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006175402	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/CGWnPZdI?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006175410	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/aI6aK0?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006175443	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/8n36x57M?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006180451	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/6bAInnj9?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006180934	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/5I7JuTcX?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006181000	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/k7CZnF0?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006181110	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/x1bXJAy?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006181143	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/TYS6JA?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006182012	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/cusW8L?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006182244	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/tA0iVW?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201006183329	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/nb83V7Iy?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	3055104347	20201007212535	1903879783	371329	搜索户外	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007212538	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/WYcb5o?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007212626	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/cd650Z?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	3055104347	20201007212626	1903879783	371329	搜索国产	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007215111	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/VdYgeOR?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007222013	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/4euh39M?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007222249	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/hvkQ6Y9q?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007222826	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/txfuDa?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007223124	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/Yt2CBY?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007223319	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/6ONl9B?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007223327	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/0i8j1nG?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007223403	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/Rdu2rJm?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007223415	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/rTjNx5?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007223547	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/MepbTO?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007223802	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/lZDG8KL2?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007225545	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/X6T3U0Hu?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007225752	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/CgrcbO5A?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007233346	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/34LAnn?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007233428	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/15Youh?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007233642	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/WYcb5o?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007233648	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/WYcb5o?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007233802	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/dQQ3lm?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201007234048	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/AVN21Cn7?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008143254	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/WijvO6?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008144810	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/YujyyXr?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008145131	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/NcsAXr?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008145243	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/kNiM38?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008155325	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/6r1JDc?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008155349	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/iZCnCs?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008155350	1903879783	371329	【框架前部分】https://t.tikuti.cn/v48CZW55?_wv=3【框架后部分】	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008155405	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/KHXk6a?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008160130	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/w1p9e3t?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008160430	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/X6T3U0Hu?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008160811	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/8XBhbD?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008162255	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/CmoujR?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008162331	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/Vyk3tAkU?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008162352	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/vK3Z1o0V?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008162410	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/N1fUg46o?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008162703	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/Gp4fav?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008170912	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/oia6Aj?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008171107	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/o3dkUEUZ?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008180453	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/tA0iVW?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008191326	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/Ef5J51?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008223322	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/L1YwR4?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008224845	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/KSKR6PxA?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008224853	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/9rfx3pQ?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008225008	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/iBCgu5Q?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008225110	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/Fd7kmF4O?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008225504	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/KSKR6PxA?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008231021	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/X7Cf52b?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008232219	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/9f7j2K4M?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008232503	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/DIW1Lcvt?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008233807	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/Skkb6ZU9?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201008234608	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/lZDG8KL2?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009010805	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/tHYU8W7g?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009010957	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/15Youh?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009011035	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/9fsLg9f?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009011657	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/5I7JuTcX?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009012325	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/2wcHMiCK?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009012422	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/nO4T3CG?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009012645	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/m5XEC4Mn?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009012747	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/4s5yRC8?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009015718	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/M4JBYd?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009015829	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/6ONl9B?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009120430	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/15Youh?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009120935	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/Gp4fav?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009123813	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/K2jEYd3Y?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009123856	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/D9W7p6S?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009125414	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/2ZgUOJe?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	3055104347	20201009150722	1903879783	371329	搜索户外	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009150728	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/WYcb5o?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009182154	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/3QowVbs2?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009190032	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/6Dpj94?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009222440	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/5a2Mey?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009222751	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/lo2ZJC?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009223238	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/Gp4fav?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009223544	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/iY2a6O?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009223930	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/s254Q9B?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009224139	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/N1fUg46o?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009224238	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/X6T3U0Hu?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009224306	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/xV87vH?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009234020	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/XJx9J2?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009234133	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/Yrb7w1?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009234337	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/zeU2joZ1?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201009234455	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/0L1u35Pk?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010001052	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/5I7JuTcX?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010050816	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/qyEmj0eB?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010051134	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/21lhXQI?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010051414	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/uuDESoU?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010073417	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/dey2Ii?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010115927	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/8XBhbD?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010131935	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/916xaC?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010132007	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/vgCjq4jG?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010144116	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/McsI6I?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010170003	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/ldUFf3f?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010170734	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/hVz77bZu?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010192536	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/R538Oo?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010192615	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/e3U7D9?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010192812	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/UEN2OxE?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010193216	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/mdKhch8T?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010193238	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/P13KBO?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010193908	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/Skkb6ZU9?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010193918	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/2Fv01Mmo?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010193936	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/nN1uroA?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010194541	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/9gwHup?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010195748	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/ZXBPnjf7?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010195840	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/p4sEBrk?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010195944	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/Hnm11U?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010200358	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/WxRyc2dh?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010201257	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/YzlB87SL?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010201433	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/ndkjFy?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010201645	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/6ITS673b?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	3055104347	20201010210345	1903879783	371329	搜索无码	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010210348	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/0inuZBm?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010232544	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/B5LZ1X?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010232753	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/N015jKbf?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
807677486	1822714691	20201010232820	1903879783	371329	精品福利 点击连接播放：https://t.tikuti.cn/m5sqlws?_wv=3 长按可以转发	807677486	113.122.230.103	中国山东省临沂市
