GROUPID	USERID	APPID	CAPTURE_TIME	CLIENTIP	CONTENT	_QUERY_MATCHTERMS	IPAREAID	DotIP	Position
20146387548	1234783280	shanggan90	2.02009E+13	827185756	最低	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	1650709300	muchen1215	2.02009E+13	827185756	安安真可爱	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	@Peter 207洛铭胜把剩下四瓶百威铝罐带走！	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	直接两手提着就走 销魂的很！	827185756	320102	49.77.218.92	中国江苏省南京市
22791579660	1595939514	wxid_rk0gqa7jzvtg22	2.02009E+13	827185756	电梯看一下，有蛋糕	827185756	320102	49.77.218.92	中国江苏省南京市
24189171849	1573547441	wxid_9bn2zc7qtbud11	2.02009E+13	827185756	我也是[Facepalm]	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	好的	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1683652120	sufei792541878	2.02009E+13	827185756	【MAGO光荣榜】         💛荣誉至上💛   感謝[m01包厢][梁凤女神]      今晚𝙈𝘼𝙂𝙊狩猎成功会员充值50000送10000   尽情狩猎乐享最新生活方式   𝙈𝘼𝙂𝙊全体同仁感恩有您…！	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	1650709300	muchen1215	2.02009E+13	827185756	安安真可爱	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	让他走	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	206侯雪妮（股）单已买小费300微信感谢	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	电脑上没有	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	听着都老火	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	让他滚	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	不要脸	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	直接说	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	2914139004	wxid_062miy0llirl12	2.02009E+13	827185756	/:,@-D	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	加了	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	1650709300	muchen1215	2.02009E+13	827185756	是的	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	1650709300	muchen1215	2.02009E+13	827185756	/::)	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20218384159	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	在透比	827185756	320102	49.77.218.92	中国江苏省南京市
24547055757	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	还能看下私信啊	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	2914139004	wxid_062miy0llirl12	2.02009E+13	827185756	/:,@-D	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	1650709300	muchen1215	2.02009E+13	827185756	是的，帅的一比	827185756	320102	49.77.218.92	中国江苏省南京市
24547055757	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	OK	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	1650709300	muchen1215	2.02009E+13	827185756	谢谢弟弟	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	1650709300	muchen1215	2.02009E+13	827185756	[Hey]	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	1650709300	muchen1215	2.02009E+13	827185756	[Hey]	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	2914139004	wxid_062miy0llirl12	2.02009E+13	827185756	头像都能认识gtr的爱了	827185756	320102	49.77.218.92	中国江苏省南京市
19313018450	1130280984	wxid_y2mahdrvbs6212	2.02009E+13	827185756	@所有人 你们还在么？	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	没下班	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2538310841	wxid_ctk30pj7ssat22	2.02009E+13	827185756	@工程部杨潇 三楼大厅投影没有画面了  麻烦过来看一下	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	1650709300	muchen1215	2.02009E+13	827185756	@A🗯	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	走完了	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	胜一个客人	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1275117780	maruofei521	2.02009E+13	827185756	@E组刘科江 103单已买，小费300微信，感谢	827185756	320102	49.77.218.92	中国江苏省南京市
20218384159	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	他在了	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	2357943682	wxid_j36rx71l1q4d21	2.02009E+13	827185756	/::<	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	[Facepalm]	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	流水了吗	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	370301115	lixianyangnihao	2.02009E+13	827185756	22	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	370301115	lixianyangnihao	2.02009E+13	827185756	买包烟	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	好的	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	370301115	lixianyangnihao	2.02009E+13	827185756	不好意思！搞错了	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	370301115	lixianyangnihao	2.02009E+13	827185756	多了	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	傻逼	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	哈哈哈哈	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	野格是慢性春药	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	2538310841	wxid_ctk30pj7ssat22	2.02009E+13	827185756	@a趙雲🍃校长🐳Mago总监 555单己买  小费1000两人  微信   感谢	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	@Peter 客人把钱转给定位人国立 国立买单209包间	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@B组魏兵团队 张笑笑 单已买小费300支付宝感谢	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	2538310841	wxid_ctk30pj7ssat22	2.02009E+13	827185756	@曼琪组郭皓月（嘉文） 303单已买  小费300   支付宝 感谢	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2538310841	wxid_ctk30pj7ssat22	2.02009E+13	827185756	好的/:@)/:@)@工程部杨潇	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@GS_梁凤 207单已买小费300微信感谢	827185756	320102	49.77.218.92	中国江苏省南京市
17735118447	285187800	kawasaki299	2.02009E+13	827185756	没有用	827185756	320102	49.77.218.92	中国江苏省南京市
17735118447	285187800	kawasaki299	2.02009E+13	827185756	斩我两员大将	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	不准	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	3点	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	2538310841	wxid_ctk30pj7ssat22	2.02009E+13	827185756	@E组魏欢 888单己买小费600   支付宝  感谢	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	金额对不对	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	打电话给国立	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1889603134	wxid_1yduty38kuoq12	2.02009E+13	827185756	@运营部李付宣17551023234 感谢/:@)	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	让他来买单	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@李凯龙 是209吧	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	我不管	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	不准	827185756	320102	49.77.218.92	中国江苏省南京市
5334567432	2729931734	wxid_jbigysij5r9h12	2.02009E+13	827185756	@老白 有的	827185756	320102	49.77.218.92	中国江苏省南京市
5334567432	2729931734	wxid_jbigysij5r9h12	2.02009E+13	827185756	嘀嘀	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@E组魏欢组陈婕(小五) 209单已买小费400微信感谢	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1889603134	wxid_1yduty38kuoq12	2.02009E+13	827185756	摄影师下班了没？/::)	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@E组魏欢组陈婕(小五) 210单已买小费500微信感谢	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	113多关注一下	827185756	320102	49.77.218.92	中国江苏省南京市
18443979725	1329515860	panchengdo	2.02009E+13	827185756	这女的要把这男的上了	827185756	320102	49.77.218.92	中国江苏省南京市
18443979725	2443684560	jczaty	2.02009E+13	827185756	调情呢	827185756	320102	49.77.218.92	中国江苏省南京市
18443979725	2443684560	jczaty	2.02009E+13	827185756	男同学出门要保护好自己	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	@Peter 卓林106打破一个杯子，游总不给他签，他把单子扔这跑了，让找吴总签/::~	827185756	320102	49.77.218.92	中国江苏省南京市
18443979725	1329515860	panchengdo	2.02009E+13	827185756	犹豫女的实力过于强大，男的仍在反抗	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	/::D/::D	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	你让他找总办签就行了	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	要走不走的	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	[Facepalm]	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	我们就别拿个单子跑来跑去了	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	30块钱都这么磨叽	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	持家/:,@P	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	让他自己去	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	问一下，下班有没有喝马奶酒的@服务部李付宣17551023234 /::D/::D	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1683652120	sufei792541878	2.02009E+13	827185756	报备  传送新人v02培训2:00开始培训内容1.公司简介2.人事架构3.休息 .请假 .病假流程制度@Peter @李先扬17398254121	827185756	320102	49.77.218.92	中国江苏省南京市
20218384159	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	和个孤儿一样	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	@Peter 已解决清单了！	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	@李凯龙 好的	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	1234783280	shanggan90	2.02009E+13	827185756	收到@运营主管  顾苏飞	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@Peter 丁总安排	827185756	320102	49.77.218.92	中国江苏省南京市
22928786697	3321169957	wxid_p4aja0g8bnoq12	2.02009E+13	827185756	看群	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	@Peter 卓林不去，他说要不就挂帐…	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1275117780	maruofei521	2.02009E+13	827185756	@A组王菲 109单已买，小费300微信，感谢	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	坑	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	@马若飞15224000879 他也是搞不灵清了	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	@服务部李付宣17551023234 你安排	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	他真的是一塌糊涂@Peter	827185756	320102	49.77.218.92	中国江苏省南京市
19654719794	1234783280	shanggan90	2.02009E+13	827185756	@潇 我给他们讲一下，笔藏好/::D	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@Peter 都是谁	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	@服务部李付宣17551023234 你安排	827185756	320102	49.77.218.92	中国江苏省南京市
20218384159	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	我	827185756	320102	49.77.218.92	中国江苏省南京市
5334567432	273340135	kcc378975646	2.02009E+13	827185756	来吧	827185756	320102	49.77.218.92	中国江苏省南京市
5334567432	273340135	kcc378975646	2.02009E+13	827185756	都来	827185756	320102	49.77.218.92	中国江苏省南京市
5334567432	273340135	kcc378975646	2.02009E+13	827185756	/::D/::D/::D	827185756	320102	49.77.218.92	中国江苏省南京市
20218384159	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	他在透比	827185756	320102	49.77.218.92	中国江苏省南京市
17511593079	2122661961	wxid_6olqmwrkh8q921	2.02009E+13	827185756	酒鬼么/::-|	827185756	320102	49.77.218.92	中国江苏省南京市
19654719794	1234783280	shanggan90	2.02009E+13	827185756	搞事情[旺柴]@潇	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	182006040	yuyalan001	2.02009E+13	827185756	109	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	182006040	yuyalan001	2.02009E+13	827185756	全是小姐姐	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	182006040	yuyalan001	2.02009E+13	827185756	快来玩	827185756	320102	49.77.218.92	中国江苏省南京市
5087543589	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	死群了	827185756	320102	49.77.218.92	中国江苏省南京市
5087543589	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	王磊妹妹	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1275117780	maruofei521	2.02009E+13	827185756	@B组-王韦 v01低消未到请知晓跟进	827185756	320102	49.77.218.92	中国江苏省南京市
5087543589	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	你爱我计较	827185756	320102	49.77.218.92	中国江苏省南京市
5087543589	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	就好	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	182581975	w4803594	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	来了	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	@周明明  18351919184 好的	827185756	320102	49.77.218.92	中国江苏省南京市
5087543589	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	我单身	827185756	320102	49.77.218.92	中国江苏省南京市
5087543589	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	王磊找我	827185756	320102	49.77.218.92	中国江苏省南京市
19654719794	1234783280	shanggan90	2.02009E+13	827185756		827185756	320102	49.77.218.92	中国江苏省南京市
5087543589	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	我哪里渣了	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	@Peter v05客人买单要打折扣	827185756	320102	49.77.218.92	中国江苏省南京市
5087543589	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	羡慕	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	共计5912 加上两个服务员小费600共计6512	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2538310841	wxid_ctk30pj7ssat22	2.02009E+13	827185756	@销售部总监黄得华 ？	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2538310841	wxid_ctk30pj7ssat22	2.02009E+13	827185756	@销售部总监黄得华 哪个包厢	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2538310841	wxid_ctk30pj7ssat22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	@Peter 已付	827185756	320102	49.77.218.92	中国江苏省南京市
17583921714	2538310841	wxid_ctk30pj7ssat22	2.02009E+13	827185756	999	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1942254225	wxid_mgdcw73s047512	2.02009E+13	827185756	报备111喝一杯	827185756	320102	49.77.218.92	中国江苏省南京市
19654719794	1234783280	shanggan90	2.02009E+13	827185756	电筒明天我给你安排一个[旺柴][旺柴]	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	付了就行	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@E组魏欢 v08单已买小费600两人微信感谢	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@E组魏欢 v08单已买小费600两人微信感谢	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	182006040	yuyalan001	2.02009E+13	827185756	六个小姐姐了	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	打折，不存在的，打折要找定位人	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	182006040	yuyalan001	2.02009E+13	827185756	快来啊	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	5个好不好	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	别算我	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	182006040	yuyalan001	2.02009E+13	827185756	还有一个马上到	827185756	320102	49.77.218.92	中国江苏省南京市
19093818321	1530642980	lizhengjing520	2.02009E+13	827185756	谁啊	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1507523863	wxid_scx2yupqglp321	2.02009E+13	827185756	@GS组黄得华 v05单已买小费600两人微信 感谢	827185756	320102	49.77.218.92	中国江苏省南京市
17583921714	447816200	shenhaiyang003	2.02009E+13	827185756	999 话筒混响关下 我喊麦	827185756	320102	49.77.218.92	中国江苏省南京市
19654719794	1234783280	shanggan90	2.02009E+13	827185756	@潇 扔掉，我已经让他赔偿了	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	2914139004	wxid_062miy0llirl12	2.02009E+13	827185756	时刻准备着	827185756	320102	49.77.218.92	中国江苏省南京市
11077001101	2914139004	wxid_062miy0llirl12	2.02009E+13	827185756	困死了	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	@马若飞15224000879 106的一个杯子，找吴总签一下好了	827185756	320102	49.77.218.92	中国江苏省南京市
4670866464	2265187776	wxid_aheeymdq95fg12	2.02009E+13	827185756	欢迎	827185756	320102	49.77.218.92	中国江苏省南京市
19654719794	1234783280	shanggan90	2.02009E+13	827185756	/::-|	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	好的	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	@运营主管 顾苏飞 我们调酒师下班了吗？	827185756	320102	49.77.218.92	中国江苏省南京市
195137631	273340135	kcc378975646	2.02009E+13	827185756	@钢铁侠 ICE 帅气	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	@是小白呀。	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	203	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	😂😂	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	419940000	hanshijieaiwangyux	2.02009E+13	827185756	哈哈哈哈哈哈！	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	419940000	hanshijieaiwangyux	2.02009E+13	827185756	来吃饭的！	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	@曼琪组郭皓月（嘉文） v06账单已买，小费800两人微信，感谢	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	3476536342	wxid_cvfco0a2azta22	2.02009E+13	827185756	今日留房：112    115	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	419940000	hanshijieaiwangyux	2.02009E+13	827185756	哈哈哈哈哈 他们说了不怎么喝酒的 这个点了 估计一场喝过了	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	419940000	hanshijieaiwangyux	2.02009E+13	827185756	没所谓啦～	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	不是	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	他们说就是不想喝酒 天天喝累了	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	就过来喝点奶	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	😂😂	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	2扎奶	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1275117780	maruofei521	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	419940000	hanshijieaiwangyux	2.02009E+13	827185756	😂😂😂	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	419940000	hanshijieaiwangyux	2.02009E+13	827185756	蛮好	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1683652120	sufei792541878	2.02009E+13	827185756	@Peter 没有安排去了	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1275117780	maruofei521	2.02009E+13	827185756	@B组-王韦 v01单已买，小费300微信，感谢	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	@运营主管 顾苏飞 好的	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	113不叫男模吧@Terry	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2443684560	jczaty	2.02009E+13	827185756	@工程部杨潇 那边我们没有	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	@Peter 我去合适不！黑也是一种美！别人模仿不来！[旺柴]	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	黑，健康[旺柴]	827185756	320102	49.77.218.92	中国江苏省南京市
19864586581	2635732220	yx874914004	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	370301115	lixianyangnihao	2.02009E+13	827185756	来来来	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	370301115	lixianyangnihao	2.02009E+13	827185756	你们要弄死我	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	370301115	lixianyangnihao	2.02009E+13	827185756	鸡巴屌	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	来了	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	@Terry 来吧，好了	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	[Smirk][Smirk]	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	带他嗨起来	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	天天跟我说孤寡孤寡	827185756	320102	49.77.218.92	中国江苏省南京市
17583921714	447816200	shenhaiyang003	2.02009E+13	827185756	999话筒恢复一下@工程部江仁龙	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	352696715	weihuan5945	2.02009E+13	827185756	让他左边三个右边三个	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1275117780	maruofei521	2.02009E+13	827185756	@GS_梁凤 102单已买，两人小费600微信，感谢	827185756	320102	49.77.218.92	中国江苏省南京市
18115007759	688745206	wxid_imlbhnpubrvz22	2.02009E+13	827185756	他妈的	827185756	320102	49.77.218.92	中国江苏省南京市
22521181320	1275117780	maruofei521	2.02009E+13	827185756	@GS_梁凤 m01单已买，两人小费800微信，感谢	827185756	320102	49.77.218.92	中国江苏省南京市
23501900814	1431491331	wxid_gdrvcjgma72f22	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
14038956763	342719055	weixin164391055	2.02009E+13	827185756	操	827185756	320102	49.77.218.92	中国江苏省南京市
20146387548	1234783280	shanggan90	2.02009E+13	827185756	搞了一下，冲了一瓶/:,@P	827185756	320102	49.77.218.92	中国江苏省南京市
24728246523	157910960	wxid_yye9w49rd20022	2.02009E+13	827185756	收到	827185756	320102	49.77.218.92	中国江苏省南京市
24728246523	1234783280	shanggan90	2.02009E+13	827185756	各宿舍长通知一下，宿舍内不要随意给陌生人开门，注意人身安全，遇到查宿舍群租房的，装睡，就当家里没人。	827185756	320102	49.77.218.92	中国江苏省南京市
